id,year,player_name,image,player_id,height,weight,collage,born,birth_city,birth_state,position,age,team,g,gs,mp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,rtb,ast,stl,blk,tov,pf,pts,championships,mvps,allstar_selections,all_nba
9283,1989,Magic Johnson,https://i.pinimg.com/originals/8e/b9/48/8eb948bc03c7020f4a7ac88dc3d4002e.jpg,1366,201,98,"University of California, Los Angeles",1956,Nachitoches,Louisiana,PG,29,LAL,77,77,2886,579,1137,59,188,520,949,513,563,111,496,607,988,138,22,312,172,1730,5,3,12,10
9297,1989,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,25,CHI,81,81,3255,966,1795,27,98,939,1697,674,793,149,503,652,650,234,65,290,247,2633,6,5,14,11
9339,1989,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,25,UTA,80,80,3126,809,1559,5,16,804,1543,703,918,259,594,853,219,144,70,285,286,2326,0,2,14,14
9355,1989,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,23,IND,74,70,2536,398,831,98,244,300,587,287,340,73,219,292,227,93,29,143,170,1181,0,0,5,3
9382,1989,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,26,HOU,82,82,3024,790,1556,0,10,790,1546,454,652,338,767,1105,149,213,282,275,329,2034,1,1,12,12
9396,1989,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,23,CHI,73,56,2413,413,867,21,77,392,790,201,301,138,307,445,256,139,61,199,261,1048,6,0,6,7
9419,1989,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,SF,27,DET,82,8,2208,316,531,6,26,310,505,97,155,327,445,772,99,55,76,126,292,735,5,0,2,2
9461,1989,John Stockton,https://wallpapers.com/images/hd/john-stockton-peace-sign-z0qni4ybv8ltm7dy.jpg,1692,185,77,Gonzaga University,1962,Spokane,Washington,PG,26,UTA,82,82,3171,497,923,16,66,481,857,390,452,83,165,248,1118,263,14,308,241,1400,0,0,10,11
9472,1989,Isiah Thomas,https://wallpapers.com/images/hd/american-former-professional-basketball-player-isiah-thomas-smile-qcxl78xaqhs1q13t.jpg,1516,185,81,Indiana University,1961,Chicago,Illinois,PG,27,DET,80,76,2924,569,1227,33,121,536,1106,287,351,49,224,273,663,133,20,298,209,1458,2,0,12,5
9522,1989,Dominique Wilkins,https://wallpapers.com/images/hd/dominique-wilkins-slam-dunk-vintage-photography-5fy7ggo6niycrczg.jpg,1588,201,90,University of Georgia,1960,Paris,France,SF,29,ATL,80,80,2997,814,1756,29,105,785,1651,442,524,256,297,553,211,117,52,181,138,2099,0,0,9,1
9564,1990,Charles Barkley,https://thumbs.dreamstime.com/b/charles-barkley-phoenix-suns-charles-barkley-phoenix-suns-game-action-regular-season-nba-game-149656161.jpg,1651,198,114,Auburn University,1963,Leeds,Alabama,SF,26,PHI,79,79,3085,706,1177,20,92,686,1085,557,744,361,548,909,307,148,50,243,250,1989,0,1,11,11
9571,1990,Larry Bird,https://images.sportsbrief.com/images/1120/cd9e90a3a52c2568.jpeg?v=1,1341,206,99,Indiana State University,1956,West Baden,Indiana,SF,33,BOS,75,75,2944,718,1517,65,195,653,1322,319,343,90,622,712,562,106,61,243,173,1820,3,3,12,10
9643,1990,Clyde Drexler,https://wallpapers.com/images/hd/clyde-drexler-1990-nba-finals-trail-blazers-27wh68xn000rylma.jpg,1602,201,95,University of Houston,1962,New Orleans,Louisiana,SG,27,POR,73,73,2683,670,1357,30,106,640,1251,333,430,208,299,507,432,145,51,191,222,1703,1,0,10,5
9700,1990,Tim Hardaway,https://media.gettyimages.com/id/587758428/photo/sacramento-ca-tim-hardaway-of-the-golden-state-warriors-looks-on-against-the-sacramento-kings.jpg?s=612x612&w=gi&k=20&c=9xaTlLaGLwRFvveqeQ-TdtYStxDMOyXU7SRp4Es-jto=,1994,183,79,University of Texas at El Paso,1966,Chicago,Illinois,PG,23,GSW,79,78,2663,464,985,23,84,441,901,211,276,57,253,310,689,165,12,260,232,1162,0,0,5,4
9735,1990,Magic Johnson,https://i.pinimg.com/originals/8e/b9/48/8eb948bc03c7020f4a7ac88dc3d4002e.jpg,1366,201,98,"University of California, Los Angeles",1956,Nachitoches,Louisiana,PG,30,LAL,79,79,2937,546,1138,106,276,440,862,567,637,128,394,522,907,132,34,289,167,1765,5,3,12,10
9747,1990,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,26,CHI,82,82,3197,1034,1964,92,245,942,1719,593,699,143,422,565,519,227,54,247,241,2753,6,5,14,11
9748,1990,Shawn Kemp,https://media.gettyimages.com/id/359833/photo/seattle-forward-shawn-kemp-during-the-supersonics-game-at-the-denver-nuggets.jpg?s=612x612&w=gi&k=20&c=I5FjoX6P1HOqYZRRxvGSrFW7v_Zm3Q9AGM7EGyQOMd8=,2001,208,104,Trinity Valley Community College,1969,Elkhart,Indiana,PF,20,SEA,81,1,1120,203,424,2,12,201,412,117,159,146,200,346,26,47,70,107,204,525,0,0,6,3
9795,1990,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,26,UTA,82,82,3122,914,1627,16,43,898,1584,696,913,232,679,911,226,121,50,304,259,2540,0,2,14,14
9819,1990,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,24,IND,82,82,3192,661,1287,150,362,511,925,544,627,95,200,295,311,110,18,222,175,2016,0,0,5,3
9840,1990,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,27,HOU,82,82,3124,806,1609,1,6,805,1603,382,536,299,850,1149,234,174,376,316,314,1995,1,1,12,12
9858,1990,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,24,CHI,82,82,3148,562,1150,28,112,534,1038,199,295,150,397,547,444,211,101,278,298,1351,6,0,6,7
9882,1990,David Robinson,https://media.gettyimages.com/id/938270360/photo/los-angeles-david-robinson-of-the-san-antonio-spurs-looks-on-during-a-game-against-the-los.jpg?s=612x612&w=gi&k=20&c=IK5FVnLQ83e5KTj-tKcHWcc7GnU8DNbwuK8TVWTRWyM=,2031,216,106,United States Naval Academy,1965,Key West,Florida,C,24,SAS,82,81,3002,690,1300,0,2,690,1298,613,837,303,680,983,164,138,319,257,259,1993,2,1,10,10
9883,1990,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,SF,28,DET,82,43,2377,288,496,1,9,287,487,142,217,336,456,792,72,52,60,90,276,719,5,0,2,2
9923,1990,John Stockton,https://wallpapers.com/images/hd/john-stockton-peace-sign-z0qni4ybv8ltm7dy.jpg,1692,185,77,Gonzaga University,1962,Spokane,Washington,PG,27,UTA,78,78,2915,472,918,47,113,425,805,354,432,57,149,206,1134,207,18,272,233,1345,0,0,10,11
9934,1990,Isiah Thomas,https://wallpapers.com/images/hd/american-former-professional-basketball-player-isiah-thomas-smile-qcxl78xaqhs1q13t.jpg,1516,185,81,Indiana University,1961,Chicago,Illinois,PG,28,DET,81,81,2993,579,1322,42,136,537,1186,292,377,74,234,308,765,139,19,322,206,1492,2,0,12,5
9978,1990,Dominique Wilkins,https://wallpapers.com/images/hd/dominique-wilkins-slam-dunk-vintage-photography-5fy7ggo6niycrczg.jpg,1588,201,90,University of Georgia,1960,Paris,France,SF,30,ATL,80,79,2888,810,1672,59,183,751,1489,459,569,217,304,521,200,126,47,174,141,2138,0,0,9,1
10030,1991,Charles Barkley,https://thumbs.dreamstime.com/b/charles-barkley-phoenix-suns-charles-barkley-phoenix-suns-game-action-regular-season-nba-game-149656161.jpg,1651,198,114,Auburn University,1963,Leeds,Alabama,SF,27,PHI,67,67,2498,665,1167,44,155,621,1012,475,658,258,422,680,284,110,33,210,173,1849,0,1,11,11
10041,1991,Larry Bird,https://images.sportsbrief.com/images/1120/cd9e90a3a52c2568.jpeg?v=1,1341,206,99,Indiana State University,1956,West Baden,Indiana,SF,34,BOS,60,60,2277,462,1017,77,198,385,819,163,183,53,456,509,431,108,58,187,118,1164,3,3,12,10
10111,1991,Clyde Drexler,https://wallpapers.com/images/hd/clyde-drexler-1990-nba-finals-trail-blazers-27wh68xn000rylma.jpg,1602,201,95,University of Houston,1962,New Orleans,Louisiana,SG,28,POR,82,82,2852,645,1338,61,191,584,1147,416,524,212,334,546,493,144,60,232,226,1767,1,0,10,5
10175,1991,Tim Hardaway,https://media.gettyimages.com/id/587758428/photo/sacramento-ca-tim-hardaway-of-the-golden-state-warriors-looks-on-against-the-sacramento-kings.jpg?s=612x612&w=gi&k=20&c=9xaTlLaGLwRFvveqeQ-TdtYStxDMOyXU7SRp4Es-jto=,1994,183,79,University of Texas at El Paso,1966,Chicago,Illinois,PG,24,GSW,82,82,3215,739,1551,97,252,642,1299,306,381,87,245,332,793,214,12,270,228,1881,0,0,5,4
10208,1991,Magic Johnson,https://i.pinimg.com/originals/8e/b9/48/8eb948bc03c7020f4a7ac88dc3d4002e.jpg,1366,201,98,"University of California, Los Angeles",1956,Nachitoches,Louisiana,PG,31,LAL,79,79,2933,466,976,80,250,386,726,519,573,105,446,551,989,102,17,314,150,1531,5,3,12,10
10212,1991,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,27,CHI,82,82,3034,990,1837,29,93,961,1744,571,671,118,374,492,453,223,83,202,229,2580,6,5,14,11
10213,1991,Shawn Kemp,https://media.gettyimages.com/id/359833/photo/seattle-forward-shawn-kemp-during-the-supersonics-game-at-the-denver-nuggets.jpg?s=612x612&w=gi&k=20&c=I5FjoX6P1HOqYZRRxvGSrFW7v_Zm3Q9AGM7EGyQOMd8=,2001,208,104,Trinity Valley Community College,1969,Elkhart,Indiana,PF,21,SEA,81,66,2442,462,909,2,12,460,897,288,436,267,412,679,144,77,123,202,319,1214,0,0,6,3
10251,1991,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,27,UTA,82,82,3302,847,1608,4,14,843,1594,684,888,236,731,967,270,89,79,244,268,2382,0,2,14,14
10271,1991,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,25,IND,82,82,2972,596,1164,112,322,484,842,551,600,81,200,281,331,109,13,163,165,1855,0,0,5,3
10293,1991,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,28,HOU,56,50,2062,487,959,0,4,487,955,213,277,219,551,770,131,121,221,174,221,1187,1,1,12,12
10314,1991,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,25,CHI,82,82,3014,600,1153,21,68,579,1085,240,340,163,432,595,511,193,93,232,270,1461,6,0,6,7
10336,1991,David Robinson,https://media.gettyimages.com/id/938270360/photo/los-angeles-david-robinson-of-the-san-antonio-spurs-looks-on-during-a-game-against-the-los.jpg?s=612x612&w=gi&k=20&c=IK5FVnLQ83e5KTj-tKcHWcc7GnU8DNbwuK8TVWTRWyM=,2031,216,106,United States Naval Academy,1965,Key West,Florida,C,25,SAS,82,81,3095,754,1366,1,7,753,1359,592,777,335,728,1063,208,127,320,270,264,2101,2,1,10,10
10341,1991,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,SF,29,DET,82,77,2747,276,560,6,30,270,530,111,176,361,665,1026,85,65,55,94,281,669,5,0,2,2
10377,1991,John Stockton,https://wallpapers.com/images/hd/john-stockton-peace-sign-z0qni4ybv8ltm7dy.jpg,1692,185,77,Gonzaga University,1962,Spokane,Washington,PG,28,UTA,82,82,3103,496,978,58,168,438,810,363,434,46,191,237,1164,234,16,298,233,1413,0,0,10,11
10384,1991,Isiah Thomas,https://wallpapers.com/images/hd/american-former-professional-basketball-player-isiah-thomas-smile-qcxl78xaqhs1q13t.jpg,1516,185,81,Indiana University,1961,Chicago,Illinois,PG,29,DET,48,46,1657,289,665,19,65,270,600,179,229,35,125,160,446,75,10,185,118,776,2,0,12,5
10414,1991,Dominique Wilkins,https://wallpapers.com/images/hd/dominique-wilkins-slam-dunk-vintage-photography-5fy7ggo6niycrczg.jpg,1588,201,90,University of Georgia,1960,Paris,France,SF,31,ATL,81,81,3078,770,1640,85,249,685,1391,476,574,261,471,732,265,123,65,201,156,2101,0,0,9,1
10477,1992,Charles Barkley,https://thumbs.dreamstime.com/b/charles-barkley-phoenix-suns-charles-barkley-phoenix-suns-game-action-regular-season-nba-game-149656161.jpg,1651,198,114,Auburn University,1963,Leeds,Alabama,SF,28,PHI,75,75,2881,622,1126,32,137,590,989,454,653,271,559,830,308,136,44,235,196,1730,0,1,11,11
10489,1992,Larry Bird,https://images.sportsbrief.com/images/1120/cd9e90a3a52c2568.jpeg?v=1,1341,206,99,Indiana State University,1956,West Baden,Indiana,SF,35,BOS,45,45,1662,353,758,52,128,301,630,150,162,46,388,434,306,42,33,125,82,908,3,3,12,10
10567,1992,Clyde Drexler,https://wallpapers.com/images/hd/clyde-drexler-1990-nba-finals-trail-blazers-27wh68xn000rylma.jpg,1602,201,95,University of Houston,1962,New Orleans,Louisiana,SG,29,POR,76,76,2751,694,1476,114,338,580,1138,401,505,166,334,500,512,138,70,240,229,1903,1,0,10,5
10626,1992,Tim Hardaway,https://media.gettyimages.com/id/587758428/photo/sacramento-ca-tim-hardaway-of-the-golden-state-warriors-looks-on-against-the-sacramento-kings.jpg?s=612x612&w=gi&k=20&c=9xaTlLaGLwRFvveqeQ-TdtYStxDMOyXU7SRp4Es-jto=,1994,183,79,University of Texas at El Paso,1966,Chicago,Illinois,PG,25,GSW,81,81,3332,734,1592,127,376,607,1216,298,389,81,229,310,807,164,13,267,208,1893,0,0,5,4
10666,1992,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,28,CHI,80,80,3102,943,1818,27,100,916,1718,491,590,91,420,511,489,182,75,200,201,2404,6,5,14,11
10667,1992,Shawn Kemp,https://media.gettyimages.com/id/359833/photo/seattle-forward-shawn-kemp-during-the-supersonics-game-at-the-denver-nuggets.jpg?s=612x612&w=gi&k=20&c=I5FjoX6P1HOqYZRRxvGSrFW7v_Zm3Q9AGM7EGyQOMd8=,2001,208,104,Trinity Valley Community College,1969,Elkhart,Indiana,PF,22,SEA,64,23,1808,362,718,0,3,362,715,270,361,264,401,665,86,70,124,156,261,994,0,0,6,3
10704,1992,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,28,UTA,81,81,3054,798,1516,3,17,795,1499,673,865,225,684,909,241,108,51,248,226,2272,0,2,14,14
10728,1992,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,26,IND,82,82,3120,562,1121,129,341,433,780,442,515,82,236,318,314,105,26,157,210,1695,0,0,5,3
10749,1992,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,29,HOU,70,69,2636,591,1177,0,1,591,1176,328,428,246,599,845,157,127,304,187,263,1510,1,1,12,12
10771,1992,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,26,CHI,82,82,3164,687,1359,16,80,671,1279,330,434,185,445,630,572,155,93,253,242,1720,6,0,6,7
10798,1992,David Robinson,https://media.gettyimages.com/id/938270360/photo/los-angeles-david-robinson-of-the-san-antonio-spurs-looks-on-during-a-game-against-the-los.jpg?s=612x612&w=gi&k=20&c=IK5FVnLQ83e5KTj-tKcHWcc7GnU8DNbwuK8TVWTRWyM=,2031,216,106,United States Naval Academy,1965,Key West,Florida,C,26,SAS,68,68,2564,592,1074,1,8,591,1066,393,561,261,568,829,181,158,305,182,219,1578,2,1,10,10
10801,1992,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,PF,30,DET,82,80,3301,342,635,32,101,310,534,84,140,523,1007,1530,191,68,70,140,248,800,5,0,2,2
10844,1992,John Stockton,https://wallpapers.com/images/hd/john-stockton-peace-sign-z0qni4ybv8ltm7dy.jpg,1692,185,77,Gonzaga University,1962,Spokane,Washington,PG,29,UTA,82,82,3002,453,939,83,204,370,735,308,366,68,202,270,1126,244,22,286,234,1297,0,0,10,11
10853,1992,Isiah Thomas,https://wallpapers.com/images/hd/american-former-professional-basketball-player-isiah-thomas-smile-qcxl78xaqhs1q13t.jpg,1516,185,81,Indiana University,1961,Chicago,Illinois,PG,30,DET,78,78,2918,564,1264,25,86,539,1178,292,378,68,179,247,560,118,15,252,194,1445,2,0,12,5
10885,1992,Dominique Wilkins,https://wallpapers.com/images/hd/dominique-wilkins-slam-dunk-vintage-photography-5fy7ggo6niycrczg.jpg,1588,201,90,University of Georgia,1960,Paris,France,SF,32,ATL,42,42,1601,424,914,37,128,387,786,294,352,103,192,295,158,52,24,122,77,1179,0,0,9,1
10937,1993,Charles Barkley,https://thumbs.dreamstime.com/b/charles-barkley-phoenix-suns-charles-barkley-phoenix-suns-game-action-regular-season-nba-game-149656161.jpg,1651,198,114,Auburn University,1963,Leeds,Alabama,PF,29,PHO,76,76,2859,716,1376,67,220,649,1156,445,582,237,691,928,385,119,74,233,196,1944,0,1,11,11
11016,1993,Clyde Drexler,https://wallpapers.com/images/hd/clyde-drexler-1990-nba-finals-trail-blazers-27wh68xn000rylma.jpg,1602,201,95,University of Houston,1962,New Orleans,Louisiana,SG,30,POR,49,49,1671,350,816,31,133,319,683,245,292,126,183,309,278,95,37,115,159,976,1,0,10,5
11071,1993,Tim Hardaway,https://media.gettyimages.com/id/587758428/photo/sacramento-ca-tim-hardaway-of-the-golden-state-warriors-looks-on-against-the-sacramento-kings.jpg?s=612x612&w=gi&k=20&c=9xaTlLaGLwRFvveqeQ-TdtYStxDMOyXU7SRp4Es-jto=,1994,183,79,University of Texas at El Paso,1966,Chicago,Illinois,PG,26,GSW,66,66,2609,522,1168,102,309,420,859,273,367,60,203,263,699,116,12,220,152,1419,0,0,5,4
11106,1993,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,29,CHI,78,78,3067,992,2003,81,230,911,1773,476,569,135,387,522,428,221,61,207,188,2541,6,5,14,11
11109,1993,Shawn Kemp,https://media.gettyimages.com/id/359833/photo/seattle-forward-shawn-kemp-during-the-supersonics-game-at-the-denver-nuggets.jpg?s=612x612&w=gi&k=20&c=I5FjoX6P1HOqYZRRxvGSrFW7v_Zm3Q9AGM7EGyQOMd8=,2001,208,104,Trinity Valley Community College,1969,Elkhart,Indiana,PF,23,SEA,78,68,2582,515,1047,0,4,515,1043,358,503,287,546,833,155,119,146,217,327,1388,0,0,6,3
11150,1993,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,29,UTA,82,82,3099,797,1443,4,20,793,1423,619,836,227,692,919,308,124,85,240,261,2217,0,2,14,14
11167,1993,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,27,IND,82,82,2954,571,1193,167,419,404,774,427,485,67,191,258,262,120,26,145,182,1736,0,0,5,3
11187,1993,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,20,ORL,81,81,3071,733,1304,0,2,733,1302,427,721,342,780,1122,152,60,286,307,321,1893,4,1,15,14
11195,1993,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,30,HOU,82,82,3242,848,1603,0,8,848,1595,444,570,283,785,1068,291,150,342,262,305,2140,1,1,12,12
11217,1993,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,27,CHI,81,81,3123,628,1327,22,93,606,1234,232,350,203,418,621,507,173,73,246,219,1510,6,0,6,7
11245,1993,David Robinson,https://media.gettyimages.com/id/938270360/photo/los-angeles-david-robinson-of-the-san-antonio-spurs-looks-on-during-a-game-against-the-los.jpg?s=612x612&w=gi&k=20&c=IK5FVnLQ83e5KTj-tKcHWcc7GnU8DNbwuK8TVWTRWyM=,2031,216,106,United States Naval Academy,1965,Key West,Florida,C,27,SAS,82,82,3211,676,1348,3,17,673,1331,561,766,229,727,956,301,127,264,241,239,1916,2,1,10,10
11248,1993,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,PF,31,DET,62,55,2410,183,429,15,73,168,356,87,163,367,765,1132,102,48,45,103,201,468,5,0,2,2
